participantID,timestamp,current_double_press_count,time_since_last_word_start,word_count,word_text,word_key_onsets,word_key_chars,word_key_codes,word_double_press_count
1331,144550,9.0,1405,66,,[],[],[],1
1331,151805,10.0,904,69,,[],[],[],1
1331,160775,11.0,529,71,,[],[],[],1
1332,8605,1.0,1257,2,,[],[],[],1
1332,27130,2.0,1957,11,,[],[],[],1
1332,73470,3.0,824,31,,[],[],[],1
1332,84341,4.0,836,36,,[],[],[],1
1332,119893,5.0,1797,51,,[],[],[],1
1332,141187,6.0,1046,58,,[],[],[],1
1333,11590,1.0,589,5,,[],[],[],1
1333,17792,2.0,613,7,,[],[],[],1
1333,22524,3.0,661,9,,[],[],[],1
1333,36048,4.0,1219,13,,[],[],[],1
1333,39586,5.0,671,14,,[],[],[],1
1333,64668,6.0,603,21,,[],[],[],1
1333,99595,7.0,1017,31,,[],[],[],1
1333,129120,8.0,510,39,,[],[],[],1
1333,178920,9.0,1667,55,,[],[],[],1
1335,66666,1.0,1472,11,,[],[],[],1
1335,76802,2.0,11607,11,hamburger,"[5121, 2512, 575, 513, 559, 536, 272, 368, 321]","['H', 'A', 'M', 'B', 'U', 'R', 'G', 'E', 'R']","[72, 65, 77, 66, 85, 82, 71, 69, 82]",2
1336,4428,1.0,879,2,,[],[],[],1
1336,11011,2.0,1053,4,,[],[],[],1
1336,34519,3.0,645,12,,[],[],[],1
1336,98493,4.0,535,32,,[],[],[],1
1336,113987,5.0,605,38,,[],[],[],1
1336,130118,6.0,657,42,,[],[],[],1
1337,5045,1.0,1012,2,,[],[],[],1
1337,10889,2.0,1343,4,,[],[],[],1
1337,23892,3.0,2138,8,,[],[],[],1
1337,44097,4.0,638,16,,[],[],[],1
1337,84506,5.0,2442,32,,[],[],[],1
1337,170354,6.0,2195,59,,[],[],[],1
1338,25586,1.0,994,7,,[],[],[],1
1338,29711,2.0,477,8,,[],[],[],1
1338,151460,3.0,349,47,,[],[],[],1
1339,11639,1.0,992,3,,[],[],[],1
1339,17423,2.0,391,5,,[],[],[],1
1339,26190,3.0,718,8,,[],[],[],1
1339,41047,4.0,1527,12,,[],[],[],1
1339,46968,5.0,3656,13,salad. ,"[2776, 168, 112, 88, 240]","['S', 'A', 'L', 'A', 'D']","[83, 65, 76, 65, 68]",1
1339,71264,6.0,550,23,,[],[],[],1
1339,89819,7.0,1582,29,,[],[],[],1
1339,98715,8.0,1327,31,,[],[],[],1
1339,107515,9.0,303,35,,[],[],[],1
1339,109443,10.0,271,36,,[],[],[],1
1339,128311,11.0,4627,42,c. ,[3587],['C'],[67],1
1339,145438,12.0,406,47,,[],[],[],1
1339,160510,13.0,430,51,,[],[],[],1
1340,5435,1.0,617,3,,[],[],[],1
1340,47793,2.0,745,20,,[],[],[],1
1340,50227,3.0,481,21,,[],[],[],1
1340,58875,4.0,398,26,,[],[],[],1
1340,69690,5.0,458,30,,[],[],[],1
1340,88290,6.0,419,37,,[],[],[],1
1340,145530,7.0,499,55,,[],[],[],1
1341,35387,1.0,1898,13,play,"[519, 223, 251, 124]","['P', 'L', 'A', 'Y']","[80, 76, 65, 89]",1
1342,12455,1.0,2488,6,lunch. ,"[787, 310, 163, 194, 91]","['L', 'U', 'N', 'C', 'H']","[76, 85, 78, 67, 72]",1
1342,16678,2.0,3743,7,breakfast. ,"[1558, 171, 114, 242, 193, 455, 170, 129, 231]","['B', 'R', 'E', 'A', 'K', 'F', 'A', 'S', 'T']","[66, 82, 69, 65, 75, 70, 65, 83, 84]",1
1342,21381,3.0,4412,8,pancakes. ,"[801, 141, 155, 204, 329, 233, 184, 352, 122, 165, 232, 156, 176, 561, 112, 78]","['P', 'A', 'N', 'A', '\x08', 'C', 'A', 'L', 'E', 'S', '\x08', '\x08', '\x08', 'K', 'E', 'S']","[80, 65, 78, 65, 8, 67, 65, 76, 69, 83, 8, 8, 8, 75, 69, 83]",1
1342,24017,4.0,2366,9,eggs. ,"[1132, 315, 179, 357]","['E', 'G', 'G', 'S']","[69, 71, 71, 83]",1
1342,26833,5.0,2529,10,bacon. ,"[1058, 122, 201, 172, 348]","['B', 'A', 'C', 'O', 'N']","[66, 65, 67, 79, 78]",1
1342,29761,6.0,692,12,,[],[],[],1
1342,34534,7.0,5465,12,spaghetti. ,"[1432, 324, 439, 134, 168, 629, 192, 101, 225, 167, 124, 173, 515]","['D', '\x08', 'S', 'P', 'A', 'G', 'H', 'E', 'T', 'T', 'I', 'E', '\x08']","[68, 8, 83, 80, 65, 71, 72, 69, 84, 84, 73, 69, 8]",2
1342,39113,8.0,4332,13,milk. ,"[2988, 179, 198, 116]","['M', 'I', 'L', 'K']","[77, 73, 76, 75]",1
